source,target,paragraph
61999CO0329,61987CO0376,N89
61999CO0329,61995CO0399,N46
61999CO0329,61995CO0399,N90
61999CO0329,61998CO0159,N68
61999CO0329,61998CO0159,N62
61998CO0437,61992CJ0053,N42
61998CO0437,61992CJ0053,N34
61998CO0437,61995CJ0007,N62
61998CO0437,61995CJ0007,N29
61998CO0437,61995CJ0183,N27
61998CO0437,61995CJ0183,NN17
61998CO0437,61995CJ0183,NN20
61998CO0437,61995CJ0183,N64
61998CO0437,61995CJ0183,NN39
61998CO0437,61995CJ0183,N58
61998CO0437,61995CJ0183,NN19
61998CO0437,61997CJ0119,N66
61998CO0437,61997CJ0119,N34
61996CO0409(01),61976CO0126,N11
61996CO0409(01),61976CO0126,N06
61996CO0409(01),61976CO0126,N12
61996CO0409(01),61976CO0126,N05
61996CO0409(01),61976CO0126,N9
61998CO0364,61995CO0149,N18
61998CO0364,61995CO0149,N53
61998CO0364,61995CO0149,N23
61998CO0364,61995CO0149,N44
61998CO0364,61995CO0149,N22
61998CO0364,61995CO0149,N43
61998CO0364,61996CO0393,N41
61998CO0364,61996CO0393,N49
61998CO0364,61997CO0110,N33
61998CO0364,61997CO0110,N49
61998CO0364,61997CO0110,N28
61998CO0364,61998CO0159,N68
61998CO0364,61998CO0159,N53
61998CO0363,61995CO0149,N18
61998CO0363,61995CO0149,N59
61998CO0363,61995CO0149,N23
61998CO0363,61995CO0149,N50
61998CO0363,61995CO0149,N22
61998CO0363,61995CO0149,N49
61998CO0363,61996CO0393,N41
61998CO0363,61996CO0393,N55
61998CO0363,61997CO0110,N33
61998CO0363,61997CO0110,N55
61998CO0363,61997CO0110,N28
61998CO0363,61998CO0159,N68
61998CO0363,61998CO0159,N59
61998CO0151,61997CO0151,N66
61998CO0151,61997CO0151,N6
61997CO0317(02),61987CJ0298,N7
61997CO0317(02),61995CO0403,N17
61997CO0317(02),61995CO0403,N20
61997CO0317(02),61995CO0403,N18
61997CO0317(02),61995CO0403,N21
61997CO0317(02),61996CO0303,N37
61997CO0317(02),61996CO0303,N20
61998CO0043,61995CJ0068,N38
61998CO0043,61995CJ0068,N42
61998CO0043,61995CJ0068,N55
61998CO0043,61995CJ0068,N39
61998CO0043,61995CO0012,N12
61998CO0043,61995CO0012,N36
61998CO0043,61995CO0149,N18
61998CO0043,61995CO0149,N34
61998CO0043,61996CO0268,N44
61998CO0043,61996CO0268,N34
61996CO0409,61970CJ0041,N32
61997CO0180,61988CJ0008,N13
61997CO0180,61988CJ0008,N7
61997CO0180,61990CJ0033,N24
61997CO0180,61990CJ0033,N7
61997CO0180,61997CO0095,N6
61997CO0110,61995CO0149,N22
61997CO0110,61995CO0149,N24
61997CO0110,61995CO0149,N23
61997CO0110,61995CO0149,N25
61997CO0110,61996CO0180,N45
61997CO0110,61996CO0180,N25
61995CO0051,61970CJ0025,N23
61995CO0051,61970CJ0025,N20
61995CO0051,61970CJ0025,N25
61995CO0051,61970CJ0025,N22
61995CO0051,61988CJ0152,N16
61995CO0051,61988CJ0152,N27
61995CO0051,61990CJ0090,N12
61995CO0051,61990CJ0090,N17
61995CO0051,61995CO0173,N20
61995CO0051,61995CO0173,N33
61996CO0393,61988CJ0143,N16
61996CO0393,61988CJ0143,N36
61996CO0393,61989CJ0213,N21
61996CO0393,61989CJ0213,N36
61996CO0393,61995CO0149,N58
61996CO0393,61995CO0149,N25
61996CO0393,61995CO0149,N23
61996CO0393,61995CO0149,N28
61996CO0393,61995CO0399,N46
61996CO0393,61995CO0399,N36
61995CO0293,61993CO0338,N19
61995CO0293,61993CO0338,N45
61995CO0293,61993CO0338,N17
61995CO0293,61993CO0338,N18
61995CO0293,61994CO0325,N28
61995CO0293,61994CO0325,N18
61996CO0180,61986CJ0068,N12
61996CO0180,61986CJ0068,N63
61995CO0010,61962CJ0016,N28
61995CO0010,61968CJ0006,N30
61995CO0010,61969CJ0064,N11
61995CO0010,61969CJ0064,N30
61995CO0010,61981CJ0242,N07
61995CO0010,61981CJ0242,N30
61995CO0010,61983CJ0070,N11
61995CO0010,61983CJ0070,N29
61995CO0010,61985CJ0067,N36
61995CO0010,61986CJ0026,N09
61995CO0010,61986CJ0026,N41
61995CO0010,61986CJ0097,N13
61995CO0010,61986CJ0097,N30
61995CO0010,61988CO0034,N15
61995CO0010,61988CO0034,N42
61995CO0010,61988CO0160,N14
61995CO0010,61988CO0160,N42
61995CO0010,61988CO0160,N28
61995CO0010,61988CO0160,N29
61995CO0010,61988CO0160,N30
61995CO0010,61989CJ0298,N17
61995CO0010,61989CJ0298,N30
61995CO0010,61989CJ0298,N16
61995CO0010,61989CJ0298,N29
61995CO0010,61989CJ0309,N43
61995CO0010,61990CJ0313,N18
61995CO0010,61990CJ0313,N36
61995CO0010,61990CJ0313,N38
61995CO0010,61990CJ0313,N39
61995CO0010,61991CJ0015,N25
61995CO0010,61991CJ0015,N30
61995CO0010,61991CJ0264,N16
61995CO0010,61991CJ0264,N30
61995CO0010,61992CO0131,N14
61995CO0010,61992CO0131,N41
61994CO0199,61979CJ0543,N28
61994CO0199,61979CJ0543,N27
61994CO0199,61979CJ0799,N19
61994CO0199,61979CJ0799,N27
61994CO0199,61994CJ0021,N33
61994CO0199,61994CJ0021,N24
61995CO0012,61982CO0086,N12
61993CO0107(01),61993CO0107,N5
61993CO0107,61992CO0131,N13
61993CO0107,61992CO0131,N15
61993CO0064(01),61993CO0064,N5
61993CO0257(01),61993CO0257,N5
61993CO0064,61980CJ0033,N19
61993CO0064,61990CO0050,N13
61993CO0064,61991CO0066,N13
61993CO0276,61986CJ0026,N9
61993CO0276,61992CO0131,N8
61993CO0257,61971CJ0005,N14
61993CO0257,61986CJ0026,N9
61993CO0257,61992CO0131,N8
61992CO0131,61977CJ0123,N13
61992CO0131,61986CJ0026,N14
61991CO0059,61985CJ0042,N8
61991CO0059,61985CJ0152,N6
61991CO0059,61985CJ0152,N8
61991CO0059,61985CJ0276,N8
61991CO0059,61990CO0122,N6
61991CO0232,61977CJ0123,N9
61991CO0232,61977CJ0123,N10
61990CO0050,61977CJ0132,N13
61990CO0050,61979CJ0133,N13
61990CO0050,61981CJ0060,N12
61990CO0050,61981CJ0217,N13
61990CO0050,61988CO0151,N13
61991CO0066,61979CJ0133,N26
61991CO0066,61979CJ0133,N30
61991CO0066,61981CJ0060,N26
61991CO0066,61984CO0135,N26
61991CO0066,61990CO0106,N12
61990CO0358,61990CO0257,N26
61988CO0151,61977CJ0132,N22
61988CO0151,61979CJ0133,N22
61988CO0151,61981CJ0060,N21
61988CO0151,61981CJ0217,N22
61988CO0151,61984CJ0175,N25
61989CO0032,61986CO0214,N19
61987CO0167,61986CJ0264,N4
61988CO0138,61986CJ0068,N4
61988CO0160(01),61986CJ0068,N4
61988CO0034,61986CJ0068,N6
61988CO0229,61977CO0113,N17
61988CO0229,61981CO0060,N14
61988CO0229,61983CO0120,N18
61988CO0229,61986CO0294,N18
61988CO0160,61969CJ0069,N25
61988CO0160,61979CJ0789,N26
61988CO0160,61986CJ0068,N12
61988CO0160,61986CO0221,N22
61988CO0160,61987CO0065,N22
61988CO0160,61987CO0082,N22
61988CO0160,61987CO0376,N11
61988CO0160,61987CO0376,N22
61988CO0152,61980CJ0112,N18
61986CO0242,61985CJ0337,N2
61986CO0242,61985CJ0337,N3
61986CO0242,61985CJ0337,N6
61986CO0242,61985CJ0337,N7
61987CO0376,61986CO0221,N21
61987CO0376,61987CO0065,N21
61987CO0376,61987CO0082,N21
61987CO0065,61972CO0075,N15
61987CO0065,61980CO0186,N15
61987CO0065,61985CO0351,N15
61987CO0065,61986CO0023,N15
61980CO0256,61980CJ0256,N1
61986CO0117(01),61962CJ0016,N12
61986CO0117(01),61979CJ0789,N8
61986CO0214(01),61977CO0031,N14
61986CO0214(01),61977CO0031,N21
61986CO0214(01),61980CO0033,N14
61986CO0214(01),61983CO0120,N21
61986CO0214(01),61985CO0310,N13
61986CO0117,61962CJ0016,N31
61986CO0117,61970CJ0011,N18
61986CO0117,61972CO0075,N31
61986CO0117,61979CO0060,N31
61986CO0117,61980CO0186,N31
61986CO0117,61986CO0023,N31
61986CO0119,61970CJ0011,N18
61985CO0069,61965CJ0016,N12
61985CO0069,61982CJ0345,N1
61985CO0069,61982CJ0345,N2
61985CO0069,61982CJ0345,N6
61985CO0069,61982CJ0345,N7
61985CO0069,61982CJ0345,N8
61985CO0069,61982CJ0345,N9
61985CO0069,61982CJ0345,N17
61985CO0069,61982CJ0345,N18
61985CO0067,61973CJ0173,N26
61985CO0067,61974CJ0072,N20
61985CO0067,61976CJ0078,N21
61985CO0067,61977CO0031,N37
61985CO0067,61983CJ0290,N21
61985CO0082,61982CJ0283,N28
61978CO0238,61978CJ0238,N3
61978CO0241,61978CJ0241,N3
61980CO0024,61971CJ0048,N16
61980CO0024,61971CJ0048,N7
61980CO0024,61978CJ0232,N7
61980CO0024,61978CJ0232,N14
61980CO0024,61978CJ0232,N1
61980CO0024,61978CJ0232,N2
61980CO0024,61978CJ0232,N8
61980CO0024,61978CJ0232,N9
61980CO0024,61978CJ0232,N13
61980CO0024,61978CJ0232,N17
61980CO0024,61978CJ0232,N19
61980CO0024,61978CJ0232,N15
61979CO0060,61962CJ0016,N2432
61976CO0126,61976CJ0126,N1
61977CO0061(01),61977CO0061,N1412
61977CO0061(01),61977CO0061,N1413
61977CO0061(01),61977CO0061,N1414
61962CO0025(01),61962CO0025,N266
61962CO0025(01),61962CO0025,N267
61988CO0111,61987CO0142,N15
61988CO0112,61987CO0077,N17
62000CO0323,61997CJ0075,N65
62000CO0323,62000CJ0479,N34
62001CO0180,61968CO0027,N52
62001CO0180,61981CO0060,N55
62001CO0180,61995CO0254,N45
62001CO0180,61995CO0399,N52
62001CO0180,61996CO0393,N52
62001CO0180,61999CO0065,N52
62001CO0180,61999CO0329,N53
61997CO0151,61959CO0025,N53
61997CO0151,61962CO0016,N64
61997CO0151,61963CO0111,N53
61997CO0151,61963CO0111,N57
61997CO0151,61964CO0056,N53
61997CO0151,61973CJ0015,N36
61997CO0151,61973CJ0015,N73
61997CO0151,61977CO0113,N65
61997CO0151,61977CO0116,N9
61997CO0151,61977CO0116,N53
61997CO0151,61977CO0116,N7
61997CO0151,61989CO0076,N67
61997CO0151,61993CO0076,N53
61997CO0151,61993CO0076(01),N11
61997CO0089,61989CO0206,N14
61997CO0089,61989CO0206,N45
61997CO0089,61995CJ0143,N36
61997CO0089,61995CJ0143,N39
61997CO0089,61997CO0110,N24
61997CO0089,61997CO0110,N44
61988CO0092,61981CJ0119,N27
61988CO0092,61981CJ0244,N27
61988CO0092,61987CO0223,N9
61988CO0092,61987CO0223,N14
61987CO0223,61981CJ0119,N21
61987CO0223,61981CJ0244,N21
61987CO0209,61981CJ0119,N21
61987CO0209,61981CJ0244,N21
61987CO0214,61981CJ0119,N21
61987CO0214,61981CJ0244,N21
61986CO0095,61982CJ0235,N1
61985CO0360,61972CO0075,N13
61985CO0360,61980CO0186,N13
61985CO0360,61981CJ0014,N15
61985CO0360,61981CJ0014,N19
61985CO0360,61983CJ0072,N20
61985CO0360,61984CJ0063,N21
61985CO0351,61972CO0075,N13
61985CO0351,61980CO0186,N13
61985CO0351,61981CJ0014,N18
61985CO0351,61983CJ0072,N19
61985CO0351,61983CJ0072,N24
61985CO0351,61984CJ0063,N20
61986CO0048,61981CO0060,N25
61985CO0392,61982CO0234,N18
61985CO0392,61982CO0263,N16
61985CO0392,61982CO0263,N18
61985CO0392,61982CO0348,N16
61985CO0025,61955CJ0008,N12
61984CO0062,61982CO0263,N9
61983CO0078,61982CJ0265,N10
61982CO0263(01),61982CO0263,N4
61982CO0263(01),61982CO0263,N5
61982CO0263(01),61982CO0263,N7
61982CO0263,61982CO0107,N3
61969CO0075,61969CJ0075,N901
61965CO0009(01),61965CJ0009,N384
61965CO0025,61965CJ0025,N146
61965CO0009,61962CJ0005,N37
61964CO0036,61963CJ0067,N452
61999CO0518,61988CJ0115,N13
61999CO0518,61988CJ0115,N14
61999CO0518,61988CJ0115,N15
61999CO0518,61992CJ0294,N16
61999CO0518,61993CJ0292,N14
61999CO0518,61993CJ0292,N16
61999CO0518,61993CJ0292,N17
61999CO0518,61993CJ0292,N20
61999CO0518,61998CJ0098,N14
61999CO0518,61998CJ0098,N16
62010CO0205,61990CO0072,N44
62010CO0205,62003CJ0061,N66
62010CO0205,62004CJ0065,N66
62010CO0205,62005CO0408,N42
62015CO0228(01),62003CJ0453,N18
62015CO0228(01),62005CJ0295,N33
62015CO0228(01),62005CJ0295,N19
62015CO0228(01),62010CO0194,N37
62015CO0228(01),62010CO0194,N35
62015CO0228(01),62012CJ0079,N36
62015CO0228(01),62012CJ0079,N18
62015CO0228(01),62012CJ0079,N37
62015CO0228(01),62012CJ0079,N19
62015CO0228(01),62012CJ0370,N83
62015CO0228(01),62012CJ0370,N17
62015CO0228(01),62013CJ0667,N41
62015CO0228(01),62013CJ0667,N35
62015CO0228(01),62013CO0024,N44
62015CO0228(01),62013CO0024,N35
62015CO0228(01),62013CO0520,N20
62015CO0228(01),62013CO0520,N19
62015CO0228(01),62014CO0019,N21
62015CO0228(01),62014CO0019,N20
62015CO0228(01),62015CO0692,N18
62015CO0228(01),62015CO0692,N20
62014CO0411,62012CO0235,N11
62014CO0019,61981CJ0141,N23
62014CO0019,62000CO0016,N20
62014CO0019,62000CO0016,N23
62014CO0019,62003CJ0453,N19
62014CO0019,62004CJ0344,N22
62014CO0019,62005CJ0295,N20
62014CO0019,62005CJ0380,N17
62014CO0019,62006CJ0145,N16
62014CO0019,62007CJ0011,N18
62014CO0019,62010CJ0484,N22
62014CO0019,62011CJ0351,N16
62014CO0019,62011CO0433,N18
62014CO0019,62011CO0627,N17
62014CO0019,62011CO0627,N23
62014CO0019,62011CO0627,N30
62014CO0019,62012CJ0079,N17
62014CO0019,62012CJ0079,N19
62014CO0019,62012CJ0079,N20
62014CO0019,62012CO0368,N22
62014CO0019,62013CO0257,N16
62014CO0019,62013CO0257,N17
62014CO0019,62013CO0257,N18
62014CO0019,62013CO0257,N19
62014CO0019,62013CO0257,N20
62014CO0019,62013CO0257,N22
62014CO0019,62013CO0257,N23
62014CO0019,62013CO0257,N30
62013CO0014,61995CJ0299,N22
62013CO0014,62006CO0302,N22
62013CO0014,62007CO0361,N22
62013CO0014,62008CJ0127,N25
62013CO0014,62009CJ0434,N25
62013CO0014,62009CO0457,N20
62013CO0014,62010CJ0400,N21
62013CO0014,62010CJ0617,N30
62013CO0014,62010CJ0617,N31
62013CO0014,62010CO0339,N20
62013CO0014,62011CJ0027,N24
62013CO0014,62011CJ0256,N25
62013CO0014,62011CJ0256,N31
62013CO0014,62011CJ0356,N25
62013CO0014,62011CJ0357,N25
62013CO0014,62011CO0466,N21
62013CO0014,62011CO0483,N20
62013CO0014,62011CO0483,N21
62013CO0014,62011CO0483,N28
62013CO0014,62011CO0484,N20
62013CO0014,62011CO0484,N21
62013CO0014,62011CO0484,N28
62013CO0014,62012CO0016,N22
62011CO0114,62001CJ0387,N25
62011CO0114,62002CJ0365,N25
62011CO0114,62005CJ0392,N22
62011CO0114,62005CJ0392,N25
62011CO0114,62005CJ0392,N32
62011CO0114,62006CJ0527,N23
62011CO0114,62006CJ0527,N24
62011CO0114,62010CJ0578,N21
62011CO0114,62010CJ0578,N26
62011CO0114,62010CJ0578,N27
62011CO0114,62010CJ0578,N28
62009CO0345,61970CO0040,N3
62009CO0345,61988CO0262,N3
62009CO0345,61996CO0116,N3
62009CO0345,62009CJ0345,N1
62009CO0345,62009CJ0345,N2
62008CO0535,61995CJ0299,N16
62008CO0535,61995CJ0299,N21
62008CO0535,61995CJ0299,N22
62008CO0535,62004CO0328,N22
62008CO0535,62006CJ0212,N14
62008CO0535,62006CO0302,N21
62008CO0535,62008CO0287,N22
62007CO0551,62008CJ0127,N27
62007CO0551,62008CJ0127,N28
62007CO0551,62008CJ0127,N29
62007CO0551,62008CJ0127,N30
62007CO0551,62008CJ0127,N32
62007CO0551,62008CJ0127,N35
62007CO0551,62008CJ0127,N38
62016CO0491,61991CJ0083,N23
62016CO0491,62004CJ0094,N25
62016CO0491,62004CJ0094,N24
62016CO0491,62013CJ0341,N17
62016CO0491,62015CJ0436,N48
62016CO0491,62015CJ0436,N35
62016CO0491,62015CJ0436,N46
62016CO0491,62015CJ0478,N27
62016CO0491,62015CJ0478,N24
62016CO0491,62016CO0091,N13
62016CO0491,62016CO0091,N23
62013CO0175,62006CJ0210,N8
62013CO0175,62006CJ0210,N10
62013CO0175,62009CJ0283,N44
62013CO0175,62009CJ0283,N17
62013CO0175,62011CJ0363,N19
62013CO0175,62011CJ0363,N17
62013CO0175,62012CJ0562,N13
62013CO0175,62012CJ0562,N20
62011CO0586,61962CJ0025,N25
62011CO0586,61996CJ0404,N31
62011CO0586,61996CJ0404,N43
62011CO0586,61998CJ0452,N30
62011CO0586,62000CJ0142,N30
62011CO0586,62001CJ0486,N31
62011CO0586,62001CJ0486,N43
62011CO0586,62003CJ0543,N19
62011CO0586,62004CJ0417,N19
62011CO0586,62004CJ0417,N31
62011CO0586,62004CJ0417,N32
62011CO0586,62004CJ0417,N43
62011CO0586,62006CJ0015,N31
62011CO0586,62006CJ0015,N32
62011CO0586,62006CJ0015,N43
62011CO0586,62007CJ0445,N30
62011CO0586,62007CJ0445,N31
62011CO0586,62007CJ0445,N32
62011CO0242,61993CJ0019,N18
62011CO0242,61998CJ0352,N22
62011CO0242,61999CO0111,N18
62011CO0242,61999CO0300,N22
62011CO0242,61999CO0388,N22
62011CO0242,62003CJ0131,N22
62011CO0242,62007CO0107,N22
62011CO0242,62011CJ0246,N15
62011CO0242,62011CJ0246,N19
62011CO0627,61981CJ0141,N10
62011CO0627,61990CJ0320,N8
62011CO0627,61991CJ0083,N7
62011CO0627,61994CO0167,N8
62011CO0627,61994CO0167,N9
62011CO0627,61994CO0167,N10
62011CO0627,62000CO0116,N8
62011CO0627,62000CO0116,N9
62011CO0627,62000CO0116,N10
62011CO0627,62001CJ0380,N7
62011CO0627,62006CO0467,N8
62011CO0627,62006CO0467,N9
62011CO0627,62006CO0467,N10
62011CO0627,62010CO0439,N14
62011CO0627,62011CO0144,N7
62011CO0497,62001CJ0057,N70
62011CO0497,62001CJ0057,N71
62011CO0497,62007CJ0514,N68
62011CO0497,62009CJ0401,N46
62011CO0497,62010CJ0047,N35
62011CO0497,62010CJ0047,N36
62009CO0043,61984CJ0067,N53
62009CO0043,61995CJ0177,N18
62009CO0043,61996CJ0122,N49
62009CO0043,61998CJ0048,N18
62009CO0043,61998CJ0352,N62
62009CO0043,61999CJ0253,N18
62009CO0043,62000CJ0162,N20
62009CO0043,62000CJ0162,N47
62009CO0043,62000CJ0162,N48
62009CO0043,62001CO0486,N62
62009CO0043,62001CO0488,N61
62009CO0043,62002CJ0189,N61
62009CO0043,62005CO0338,N61
62009CO0043,62006CJ0383,N53
62009CO0043,62008CJ0441,N47
62008CO0501,61996CJ0404,N25
62008CO0501,62000CJ0050,N38
62008CO0501,62000CJ0050,N39
62008CO0501,62001CJ0486,N25
62008CO0501,62002CJ0263,N38
62008CO0501,62002CJ0263,N39
62008CO0501,62004CJ0417,N25
62008CO0501,62004CJ0417,N26
62008CO0501,62006CJ0015,N25
62008CO0501,62006CJ0015,N38
62008CO0501,62006CJ0015,N39
62008CO0501,62006CJ0120,N33
62008CO0501,62006CJ0167,N33
62008CO0501,62007CJ0445,N25
62008CO0501,62007CJ0445,N38
62008CO0501,62007CJ0445,N39
62006CO0363,61982CJ0327,N25
62006CO0363,61996CO0174,N24
62006CO0363,61998CJ0287,N25
62006CO0363,62002CO0360,N37
62006CO0363,62005CJ0316,N25
62006CO0363,62005CO0200,N24
62006CO0363,62006CO0225,N42
62006CO0363,62007CO0163,N34
61999CO0107,61993CO0280,N29
61999CO0107,61993CO0280,N89
61999CO0107,61996CO0239,N67
61999CO0107,61996CO0239,N89
61999CO0107,61997CO0110,N24
61999CO0107,61997CO0110,N59
61997CO0239,61985CJ0042,N10
61997CO0239,61985CJ0042,N7
61997CO0239,61985CJ0152,N11
61997CO0239,61985CJ0152,N7
61997CO0239,61985CJ0276,N11
61997CO0239,61985CJ0276,N7
61997CO0239,61991CO0059,N10
61997CO0239,61991CO0059,N9
61997CO0239,61991CO0059,N08
61997CO0239,61991CO0059,N7
61994CO0325,61976CJ0015,N26
61994CO0325,61993CJ0039,N30
61994CO0325,61995CO0089,N28
62017CO0508,61991CJ0015,N23
62017CO0508,61991CJ0015,N17
62017CO0508,61991CJ0025,N11
62017CO0508,61991CJ0025,N15
62017CO0508,61991CJ0025,N12
62017CO0508,61991CJ0025,N23
62017CO0508,62003CJ0131,N84
62017CO0508,62003CJ0131,N24
62016CO0373,61985CJ0223,N34
62016CO0373,61985CJ0223,N46
62016CO0373,61985CJ0223,N50
62016CO0373,61985CJ0223,N51
62016CO0373,61985CJ0223,N52
62016CO0373,62002CJ0183,N35
62016CO0373,62002CJ0183,N54
62016CO0373,62008CJ0089,N14
62016CO0373,62010CJ0628,N84
62016CO0373,62010CJ0628,N44
62016CO0373,62010CJ0628,N85
62016CO0373,62011CO0593,N28
62016CO0373,62011CO0593,N52
62016CO0373,62012CJ0272,N16
62016CO0373,62012CJ0272,N33
62016CO0373,62012CJ0272,N41
62016CO0373,62012CJ0272,N42
62016CO0373,62012CJ0272,N43
62016CO0373,62012CJ0272,N44
62016CO0373,62012CJ0399,N27
62016CO0373,62012CJ0399,N39
62016CO0373,62014CJ0449,N114
62016CO0373,62014CJ0449,N39
62016CO0373,62015CJ0643,N303
62016CO0373,62015CJ0643,N39
62016CO0323,61985CJ0223,N89
62016CO0323,61985CJ0223,N92
62016CO0323,61985CJ0223,N95
62016CO0323,61985CJ0223,N99
62016CO0323,61985CJ0223,N100
62016CO0323,61985CJ0223,N105
62016CO0323,62002CJ0183,N89
62016CO0323,62002CJ0183,N101
62016CO0323,62002CJ0183,N106
62016CO0323,62008CJ0089,N14
62016CO0323,62009CJ0106,N75
62016CO0323,62009CJ0106,N60
62016CO0323,62010CJ0628,N84
62016CO0323,62010CJ0628,N85
62016CO0323,62011CJ0444,N34
62016CO0323,62011CJ0444,N26
62016CO0323,62011CO0593,N28
62016CO0323,62011CO0593,N105
62016CO0323,62012CJ0272,N16
62016CO0323,62012CJ0272,N39
62016CO0323,62012CJ0272,N43
62016CO0323,62012CJ0272,N44
62016CO0323,62012CJ0272,N45
62016CO0323,62012CJ0272,N46
62016CO0323,62012CJ0272,N47
62016CO0323,62012CJ0272,N48
62016CO0323,62012CJ0272,N53
62016CO0323,62012CJ0272,N56
62016CO0323,62012CJ0272,N57
62016CO0323,62012CJ0272,N65
62016CO0323,62012CJ0272,N67
62016CO0323,62012CJ0272,N69
62016CO0323,62012CJ0272,N71
62016CO0323,62012CJ0272,N73
62016CO0323,62012CJ0272,N74
62016CO0323,62012CJ0272,N75
62016CO0323,62012CJ0272,N76
62016CO0323,62012CJ0272,N77
62016CO0323,62012CJ0272,N102
62016CO0323,62012CJ0382,N148
62016CO0323,62012CJ0382,N83
62016CO0323,62012CJ0399,N27
62016CO0323,62012CJ0399,N93
62016CO0323,62013CJ0012,N52
62016CO0323,62013CJ0012,N26
62016CO0323,62014CJ0431,N55
62016CO0323,62014CJ0431,N104
62016CO0323,62014CJ0449,N114
62016CO0323,62014CJ0449,N93
62016CO0323,62014CJ0524,N41
62016CO0323,62014CJ0524,N60
62016CO0323,62015CJ0020,N54
62016CO0323,62015CJ0020,N60
62016CO0323,62015CJ0045,N20
62016CO0323,62015CJ0045,N31
62016CO0323,62015CJ0643,N303
62016CO0323,62015CJ0643,N93
62016CO0369,61985CJ0223,N47
62016CO0369,61985CJ0223,N53
62016CO0369,61985CJ0223,N57
62016CO0369,61985CJ0223,N58
62016CO0369,61985CJ0223,N60
62016CO0369,62008CJ0089,N14
62016CO0369,62010CJ0081,N81
62016CO0369,62010CJ0081,N41
62016CO0369,62010CJ0081,N82
62016CO0369,62010CJ0081,N80
62016CO0369,62010CJ0628,N84
62016CO0369,62010CJ0628,N59
62016CO0369,62010CJ0628,N85
62016CO0369,62011CJ0444,N34
62016CO0369,62011CJ0444,N36
62016CO0369,62011CO0624,N35
62016CO0369,62011CO0624,N52
62016CO0369,62012CJ0272,N16
62016CO0369,62012CJ0272,N59
62016CO0369,62012CJ0399,N27
62016CO0369,62012CJ0399,N50
62016CO0369,62013CJ0012,N52
62016CO0369,62013CJ0012,N36
62016CO0369,62014CJ0449,N114
62016CO0369,62014CJ0449,N50
62016CO0369,62015CJ0643,N303
62016CO0369,62015CJ0643,N50
62016CO0369,62016CJ0074,N88
62016CO0369,62016CJ0074,N29
62016CO0369,62016CJ0074,N87
62017CO0204,62015CO0550,N45
62017CO0204,62015CO0550,N19
62016CO0640,62005CJ0260,N54
62016CO0640,62005CJ0260,N38
62016CO0640,62005CJ0260,N53
62016CO0640,62005CJ0260,N37
62016CO0640,62010CJ0403,N73
62016CO0640,62010CJ0403,N50
62016CO0640,62010CJ0459,N50
62016CO0640,62010CJ0459,N27
62016CO0640,62011CJ0583,N25
62016CO0640,62011CJ0583,N58
62016CO0640,62011CJ0583,N24
62016CO0640,62011CJ0583,N61
62016CO0640,62011CJ0583,N20
62016CO0640,62012CJ0284,N41
62016CO0640,62012CJ0284,N54
62016CO0640,62013CJ0456,N50
62016CO0640,62013CJ0456,N63
62016CO0640,62013CJ0456,N49
62016CO0640,62014CJ0033,N99
62016CO0640,62014CJ0033,N39
62016CO0640,62014CJ0033,N92
62016CO0640,62014CJ0033,N22
62016CO0640,62014CJ0033,N26
62016CO0640,62014CJ0574,N32
62016CO0640,62014CJ0574,N54
62016CO0640,62014CJ0574,N60
62016CO0640,62014CJ0590,N105
62016CO0640,62014CJ0590,N54
62016CO0640,62016CO0240,N23
62016CO0640,62016CO0240,N48
62016CO0640,62017CO0231,N12
62016CO0640,62017CO0231,N48
62015CO0556,61991CJ0083,N33
62015CO0556,61991CJ0083,N39
62015CO0556,61991CJ0083,N32
62015CO0556,62004CJ0237,N21
62015CO0556,62004CJ0237,N35
62015CO0556,62005CJ0295,N33
62015CO0556,62005CJ0295,N35
62015CO0556,62012CJ0079,N37
62015CO0556,62012CJ0079,N35
62015CO0556,62012CJ0370,N83
62015CO0556,62012CJ0370,N20
62015CO0556,62013CJ0667,N34
62015CO0556,62013CO0082,N12
62015CO0556,62013CO0082,N39
62015CO0556,62014CJ0547,N32
62015CO0556,62014CJ0547,N21
62015CO0556,62015CJ0076,N57
62015CO0556,62015CJ0076,N21
62015CO0556,62015CO0228(01),N19
62015CO0556,62015CO0228,N35
62015CO0556,62015CO0692,N18
62015CO0556,62015CO0692,N36
62017CO0053,62013CJ0110,N39
62017CO0053,62013CJ0110,N17
62017CO0053,62013CJ0110,N34
62017CO0053,62013CJ0110,N10
62017CO0053,62013CJ0110,N11
62017CO0053,62013CJ0110,N16
62017CO0053,62013CJ0110,N18
62016CO0595,62015CJ0268,N47
62016CO0595,62015CJ0268,N16
62016CO0595,62015CO0250,N8
62016CO0595,62015CO0250,N15
62016CO0515,62004CJ0368,N39
62016CO0515,62004CJ0368,N25
62016CO0515,62004CJ0368,N40
62016CO0515,62004CJ0368,N29
62016CO0515,62004CJ0368,N47
62016CO0515,62004CJ0368,N31
62016CO0515,62006CJ0199,N33
62016CO0515,62006CJ0199,N28
62016CO0515,62006CJ0199,N35
62016CO0515,62006CJ0199,N34
62016CO0515,62012CJ0262,N19
62016CO0515,62012CJ0262,N21
62016CO0515,62012CJ0262,N22
62016CO0515,62012CJ0262,N15
62016CO0515,62012CJ0262,N17
62016CO0515,62012CJ0284,N26
62016CO0515,62012CJ0284,N27
62016CO0515,62012CJ0284,N30
